#delimieter: ,
#columns:type,person1,person2,forum,forum_event,publication,topic,date,lat,lon
#types:STRING,UINT,UINT,UINT,UINT,UINT,UINT,USDATE,DOUBLE,DOUBLE
HasTopic,,,,941722317023260510,,7973136,,,
HasOrg,,,,,1560066052793400803,501758,,,
Author,1339761855132623565,,,,1560066052793400803,,,,
Author,619915363418937248,,,,462104431376974634,,,,
HasTopic,,,,946894765028511903,,519,,,
HasTopic,,,,805241084933531112,,208465,,,
Author,405901980543056040,,,,462104431376974634,,,,
HasTopic,,,,1245904864362155625,,195872,,,
Author,1101859769762533232,,,1602278079715245452,,,,,
HasTopic,,,,722034805075882107,,6346,,,
Includes,,,353365307219544531,959032455935542244,,,,,
Includes,,,1615340315424362057,1550526029603714214,,,,,
HasTopic,,,,1143764561616219330,,31928,,,
HasTopic,,,,308135496373309852,,1802963,,,
HasTopic,,,,1654331111303357006,,45552,,,
Author,495580621991246006,,,,1560066052793400803,,,,
Sale,655724822248464237,1051911227113530905,,,,51791331,8/20/2018,,
Sale,313045144962797596,1021217200173616105,,,,282,8/25/2018,,
Author,1153830256075867987,,,,462104431376974634,,,,
HasTopic,,,,445163236595305120,,892958,,,
HasOrg,,,,,462104431376974634,190080,,,
HasTopic,,,,278845845129237117,,26018,,,
HasTopic,,,,394316566475022104,,99,,,
HasTopic,,,,,835306144015743338,189603,,,
Author,1293127075108559875,,,,1116049124547451768,,,,
Author,1354117204256420114,,,,464039239752344525,,,,
Author,257330644176082555,,,,1560066052793400803,,,,
Author,1611285334812247477,,,,462104431376974634,,,,
Sale,1544990834573462941,1446493795124072287,,,,177,7/27/2018,,
Author,934380513342579404,,,462883559412983441,,,,,
HasTopic,,,,,1564094933455521324,1269709,,,
Sale,1329152584736108305,653716344691893715,,,,1642639,10/14/2018,,
HasTopic,,,,,911290845024250105,7392008,,,
Author,358371832173411941,,,548579279531864183,,,,,
HasTopic,,,,675384982124330650,,218591,,,
Sale,1410580271557156520,485548492397984341,,,,14090,8/10/2018,,
Author,124422484867199783,,,,464039239752344525,,,,
Sale,1350766101262363312,1065112369236051986,,,,5716684,10/9/2018,,
Author,1394625654534181990,,,,464039239752344525,,,,
HasTopic,,,,832517238472706372,,960718,,,
HasTopic,,,,1052504851330233028,,31928,,,
Includes,,,1314315120197156050,102627445530577209,,,,,
Author,592353651220486920,,,,1560066052793400803,,,,
Includes,,,1372844135435303981,74173017127494154,,,,,
Author,1130110921149115511,,,,462104431376974634,,,,
HasTopic,,,,1524320110365325515,,313606,,,
HasTopic,,,,904073520945512615,,1202245,,,
HasTopic,,,,934593453735835053,,866,,,
Sale,1347485244245926365,712251612443114717,,,,,8/16/2018,,
HasTopic,,,,1543438511435439522,,52946,,,
Author,195390843110917222,,,1436202641536009318,,,,,
HasTopic,,,,313053630860945122,,60,,,
Includes,,,1615340315424362057,253238221009367071,,,,,
Author,751216131110313439,,,961833154935852696,,,,,
Includes,,,1314315120197156050,98432569073844166,,,,,
Author,1419848672604270111,,,,462104431376974634,,,,
Sale,635420044056187125,1074952942543558076,,,,282,10/12/2018,,
Author,9218382808411269,,,,464039239752344525,,,,
Sale,522811290112774541,513132638421937314,,,,16338,10/5/2018,,
Author,539621348007401250,,,,464039239752344525,,,,
HasTopic,,,,34702251948922333,,25791665,,,
Author,420372012121461141,,,738197014502523161,,,,,
HasTopic,,,,665493175534181406,,41176,,,
Author,674097496243167490,,,,383905560617065500,,,,
HasTopic,,,,982962239611965833,,1268659,,,
HasTopic,,,,495400132335124312,,40867,,,
HasTopic,,,,399122925422773142,,1370,,,
Author,1625455154312262436,,,,462104431376974634,,,,
Includes,,,353365307219544531,185172064352344040,,,,,
HasOrg,,,,,1560066052793400803,42944,,,
HasTopic,,,,,91748537183657893,67807804,,,
Author,927294188444025225,,,,1050517504596155455,,,,
Author,258429534784229342,,,,1499545278582446145,,,,
Author,311820253530558921,,,,1560066052793400803,,,,
HasTopic,,,,1319361350031564295,,158847,,,
HasTopic,,,,311156035615437312,,172668,,,
Author,1257054343961119370,,,840459652558167890,,,,,
Author,410051784055245208,,,,462104431376974634,,,,
Author,1100705342341622459,,,,1560066052793400803,,,,
HasTopic,,,,626126374233971510,,55935291,,,
HasTopic,,,,20104362568408172,,1030037,,,
Author,759108615110467146,,,1301412290711604520,,,,,
HasTopic,,,,201441811361568780,,1335668,,,
HasTopic,,,,862679690981945611,,130826,,,
HasTopic,,,,721815172364953390,,1801985,,,
HasTopic,,,,1062034596145104349,,1871151,,,
Sale,869020531316642420,707234111517219736,,,,516494,10/8/2018,,
Author,789376245824365344,,,,1560066052793400803,,,,
Sale,440925328161114251,1271204340228566465,,,,,10/3/2018,,
Sale,1242201351181493316,746043810725566051,,,,1799415,8/4/2018,,
Includes,,,1615340315424362057,629558433012751132,,,,,
HasTopic,,,,417151202288317691,,12202,,,
Sale,349651417420534352,1631638533541821084,,,,27686,10/12/2018,,
HasTopic,,,,,87053958105032626,7397,,,
HasTopic,,,,233433045801911756,,61509,,,
Author,350759640383488110,,,42172121144127614,,,,,
Author,1036285773095113158,,,1385041257330717327,,,,,
HasTopic,,,,332537251722855843,,387158,,,
HasTopic,,,,136431438444146074,,4202277,,,
HasTopic,,,,667194381354761523,,290,,,
HasOrg,,,,,1050517504596155455,332498,,,
Author,162197630324493334,,,,464039239752344525,,,,
Author,865442117424559530,,,902159645517825371,,,,,
HasTopic,,,,685323524393139630,,1333024,,,
HasTopic,,,,76203302414485910,,52943,,,
Author,457715521212323804,,,,462104431376974634,,,,
HasTopic,,,,1466423340313066552,,6670551,,,
Sale,373862556645533255,644034710059234350,,,,780442,10/13/2018,,
Author,608157249229844114,,,,412299958539355972,,,,
HasOrg,,,,,1560066052793400803,259517,,,
Author,1269473145154197178,,,702426505372056745,,,,,
Author,447244843613271148,,,,464039239752344525,,,,
Author,1265501005704472462,,,,1560066052793400803,,,,
Author,1615652360083939314,,,222150259756583311,,,,,
HasTopic,,,,560471852391262836,,141987,,,
Author,360171024063365600,,,613562273963626017,,,,,
HasTopic,,,,300083240232819176,,653299,,,
HasTopic,,,,908331545706423249,,483242,,,
Author,233550845252016020,,,,462104431376974634,,,,
Includes,,,1615340315424362057,434211314406892115,,,,,
Author,1083535454306365956,,,820294191320184165,,,,,
Includes,,,1615340315424362057,813315204430225403,,,,,
Includes,,,15133734353741126,1301832543110395452,,,,,
HasTopic,,,,201750455004425212,,37272522,,,
HasTopic,,,,1106053012145976042,,2006324,,,
Sale,761051840632238054,865425634722411421,,,,205495,10/11/2018,,
HasTopic,,,,912132501173122850,,1860,,,
Author,1291351155274214628,,,,464039239752344525,,,,
Author,1042239649232534295,,,,1560066052793400803,,,,
HasTopic,,,,841522627346720515,,336751,,,
Author,534556525126614280,,,,464039239752344525,,,,
Author,1623343674436552694,,,,462104431376974634,,,,
Sale,988135502855174302,533454975171044210,,,,41323,10/13/2018,,
Author,934530957437082453,,,1321062331071746203,,,,,
Author,174023324374344859,,,,462104431376974634,,,,
Sale,113414950218327708,1654529059818343461,,,,,10/13/2018,,
Author,1526587120420483503,,,1253141335592484635,,,,,
Author,631213870203544532,,,912715177055325712,,,,,
Author,336055137562180045,,,,464039239752344525,,,,
Author,1104208374404935818,,,,462104431376974634,,,,
HasTopic,,,,,954333994946359302,189603,,,
Author,439423551316202921,,,,1560066052793400803,,,,
HasOrg,,,,,462104431376974634,1186326,,,
Author,1261741225356578349,,,,554506531444645925,,,,
Includes,,,1314315120197156050,681694414734842401,,,,,
HasTopic,,,,1161215816209327166,,11366,,,
HasTopic,,,,,1207612033585320625,187588,,,
HasTopic,,,,542182320313222710,,852300,,,
Includes,,,1615340315424362057,941834587475486532,,,,,
HasTopic,,,,782705256556664144,,36024,,,
HasTopic,,,,9073224196005248,,22698,,,
Author,1526617519770265165,,,,1560066052793400803,,,,
Sale,909656247928356338,161276633525062877,,,,134,8/7/2018,,
Sale,1472154222902711100,1128501731262832684,,,,185785,09/28/2018,,
Author,793411907646133955,,,,464039239752344525,,,,
Author,906415087321317522,,,,1560066052793400803,,,,
Author,536587302313306131,,,,1184552083439914010,,,,
HasOrg,,,,,462104431376974634,547867,,,
Author,323495212625582287,,,332148352554733050,,,,,
Includes,,,15133734353741126,241335926514145158,,,,,
Includes,,,1615340315424362057,1011501743400166243,,,,,
HasTopic,,,,,265508542147142022,15787,,,
HasTopic,,,,312491518530442023,,736733,,,
HasTopic,,,,485013472214469342,,7682475,,,
Author,1528513206234636063,,,644294161010515951,,,,,
Includes,,,1222966301068614432,1278998139106786811,,,,,
HasTopic,,,,812352574575358002,,1200750,,,
Author,1024709244415021346,,,1521374615944461928,,,,,
HasTopic,,,,,334149588379779141,898669,,,
Author,763105135544715855,,,,462104431376974634,,,,
HasOrg,,,,,462104431376974634,76473,,,
HasTopic,,,,1159703658918165841,,5893302,,,
Sale,723118587436552543,1040225871035532138,,,,,10/3/2018,,
Sale,706727643250370404,425554320462213733,,,,310973,10/10/2018,,
Author,1274442411707825571,,,,464039239752344525,,,,
Author,29454552816345560,,,,960755156034311366,,,,
Author,344946796344033265,,,,462104431376974634,,,,
HasTopic,,,,334255227683400350,,2995367,,,
Author,373630222210829512,,,,464039239752344525,,,,
HasTopic,,,,622272300625410940,,1678494,,,
Author,1115044723641812108,,,,1560066052793400803,,,,
Author,399687433433614504,,,1000472028778181211,,,,,
HasTopic,,,,1303145837152213414,,28962312,,,
Author,1107559154149446324,,,631932160304451324,,,,,
HasTopic,,,,1320376154570092333,,23009459,,,
Sale,346514531664515040,56195213440080616,,,,1999751,10/13/2018,,
HasTopic,,,,412125890259320201,,48103,,,
Includes,,,1615340315424362057,13615431437199533,,,,,
HasTopic,,,,,1236071519403510404,2446683,,,
HasTopic,,,,1522411474510345148,,1005390,,,
Author,846817460351376172,,,,462104431376974634,,,,
Author,269469029452153153,,,518037293654056543,,,,,
HasOrg,,,,,1184552083439914010,1540619,,,
Includes,,,353365307219544531,801445237374512692,,,,,
HasTopic,,,,840459652558167890,,29468,,,
Includes,,,15133734353741126,1031409601309234183,,,,,
Author,1014270275630199748,,,,1560066052793400803,,,,
Author,553851552821028044,,,,422500904651204369,,,,
Author,890774964731741146,,,992136539135952821,,,,,
Author,131154263456531602,,,,464039239752344525,,,,
Includes,,,1222966301068614432,1031128851022030656,,,,,
HasTopic,,,,1471260319108478132,,57913752,,,
Includes,,,1372844135435303981,1199915943158146804,,,,,
HasTopic,,,,1523216144346501043,,1766476,,,
Author,1155445945278109527,,,,462104431376974634,,,,
HasOrg,,,,,464039239752344525,1188786,,,
Author,255152631131423295,,,,464039239752344525,,,,
HasTopic,,,,614951059890525903,,252263,,,
Author,1471259333950425808,,,1024715376392739232,,,,,
Author,1398642174245540316,,,,464039239752344525,,,,
Author,1088105123114613430,,,,464039239752344525,,,,
Author,1212138359524134426,,,,658460830728185707,,,,
Sale,801601213460875428,8457591412546534,,,,2119531,8/24/2018,,
HasTopic,,,,753228201064425251,,4020765,,,
HasTopic,,,214214821270800149,,,1760438,,,
Includes,,,1615340315424362057,1303437611103471237,,,,,
HasTopic,,,,1205240348056582313,,3914,,,
Author,597803046830103327,,,,1134642480468330173,,,,
HasTopic,,,,265948634106403102,,230629,,,
Includes,,,565733832133342431,462027717960215463,,,,,
Author,594399532291840814,,,994251838352452531,,,,,
Author,1182279622468452560,,,1151519574321106426,,,,,
Author,720235131432609702,,,1385285615319644191,,,,,
HasTopic,,,,295135751433524755,,5935,,,
HasTopic,,,,50223280379902355,,7560,,,
Author,1459632530552032997,,,85268235624418516,,,,,
Sale,436433138443069221,1659043814172320050,,,,,8/25/2018,,
Author,1563598527979706128,,,1303979518310694261,,,,,
Author,240966419193250031,,,,538982073701131016,,,,
Author,250705643375311172,,,1161053289243264771,,,,,
Author,824671596352227425,,,775101291183532375,,,,,
Author,93337802303798729,,,,1560066052793400803,,,,
HasTopic,,,,171783551644309638,,158847,,,
HasTopic,,,,39043445537356471,,102014,,,
Author,221767908721507913,,,,253322665202386633,,,,
HasTopic,,,,661708892554373556,,11349546,,,
Author,531567336513164506,,,242262017133414140,,,,,
HasOrg,,,,,134856762764125635,1540619,,,
Author,334336520906494368,,,,464039239752344525,,,,
HasTopic,,,,,1525860854244089309,85017,,,
Sale,1357292026011413617,1042158816167642230,,,,192270,10/11/2018,,
HasTopic,,,,46055423255226965,,3471537,,,
HasOrg,,,,,1560066052793400803,492467,,,
HasTopic,,,,1638952215253914453,,172668,,,
Author,1565432143734013057,,,,464039239752344525,,,,
Author,1588417016496910075,,,,462104431376974634,,,,
HasTopic,,,,1184760756253643823,,385523,,,
HasOrg,,,,,462104431376974634,612665,,,
Includes,,,15133734353741126,1021446520261504330,,,,,
Includes,,,1040437236245414809,736645525643517648,,,,,
Author,893014741324735052,,,625525413304522624,,,,,
Includes,,,1615340315424362057,1212943024917259275,,,,,
Author,1260449944857215452,,,,1560066052793400803,,,,
HasTopic,,,,,1650654514152135548,42844,,,
Author,291003098502422549,,,,464039239752344525,,,,
Includes,,,15133734353741126,849430708951096601,,,,,
HasTopic,,,,1353515641362095131,,60,,,
HasTopic,,,,1031857521243858466,,746628,,,
Author,1252799937333234174,,,,464039239752344525,,,,
Sale,1318452240378224843,326517481236205054,,,,,8/26/2018,,
HasOrg,,,,,157432519343669725,49088,,,
Includes,,,1372844135435303981,1436202641536009318,,,,,
Author,1106653090343462353,,,,1560066052793400803,,,,
HasTopic,,,,1144961731609918492,,1333024,,,
HasTopic,,,,353126205538432370,,4442,,,
Author,710682126056042984,,,,462104431376974634,,,,
HasTopic,,,,1425343152119595783,,5780945,,,
HasTopic,,,,1484227923124272355,,7674066,,,
HasTopic,,,,1094687762619252191,,41298,,,
Author,597151384997212007,,,,1560066052793400803,,,,
Author,636007411226062600,,,1245904864362155625,,,,,
Author,603209931311401622,,,,462104431376974634,,,,
HasTopic,,,,,1370935333400250229,63202,,,
HasTopic,,,,1261605888242825940,,34499,,,
HasOrg,,,,,834189857714386130,1473615,,,
Includes,,,1314315120197156050,1152615545001201458,,,,,
Author,174120318185751029,,,,462104431376974634,,,,
HasTopic,,,,,1406013120965590143,3303945,,,
Author,922358235968618391,,,,464039239752344525,,,,
Author,850940161440555799,,,1452854132101209780,,,,,
Includes,,,1615340315424362057,1466232582995260060,,,,,
Author,1030457813061167063,,,,1560066052793400803,,,,
Author,81253814440141354,,,,464039239752344525,,,,
Sale,1662073493022446541,913007336475408494,,,,6899212,10/12/2018,,
Author,232421841486003137,,,,658460830728185707,,,,
Author,342771314165410075,,,,464039239752344525,,,,
Author,774620049923433392,,,333215226134920245,,,,,
Author,872514511421152258,,,554155215215340458,,,,,
Author,986583656233601219,,,545837745560527455,,,,,
Author,1086121437644225630,,,,658460830728185707,,,,
Author,729722017851373900,,,,462104431376974634,,,,
Includes,,,1615340315424362057,655551054911910442,,,,,
HasTopic,,,,1097312914979484035,,1907525,,,
Author,1279155055931128545,,,1241199323444143562,,,,,
HasTopic,,,,483235356636388446,,1189753,,,
Author,1325236447597875062,,,,1630351345915884062,,,,
Author,965252081764449315,,,,462104431376974634,,,,
Author,1242596011256109863,,,,658460830728185707,,,,
HasTopic,,,,1351820485684656013,,352098,,,
HasTopic,,,,60420991073152224,,188968,,,
Author,1270219385049238272,,,18103421250319935,,,,,
Includes,,,565733832133342431,992803313315910541,,,,,
HasOrg,,,,,1110681091078144174,49088,,,
HasTopic,,,,592945677389845552,,213092,,,
HasTopic,,,,858875165253826220,,7094,,,
Author,251480457135221414,,,,464039239752344525,,,,
HasTopic,,,,747511546241723322,,757764,,,
Author,690630953726463932,,,,751814944421404327,,,,
Author,760472865777645440,,,1591673321306441140,,,,,
HasTopic,,,,422247608523621298,,19882645,,,
Author,646355756602755078,,,,464039239752344525,,,,
HasTopic,,,,,1032001128975429090,7392008,,,
Includes,,,1615340315424362057,731820987222394772,,,,,
Includes,,,1222966301068614432,856674003813101560,,,,,
Author,819555025411287439,,,,1540332553298439490,,,,
HasTopic,,,,639304811828082382,,214609,,,
Author,1413723979692407611,,,1531622141525348143,,,,,
Includes,,,565733832133342431,313078254510549977,,,,,
Author,729204848616302516,,,,1560066052793400803,,,,
Author,1061190127005423144,,,,895058613131557553,,,,
Author,305423516428347453,,,,559744520734942239,,,,
Author,451230511111235124,,,,1630351345915884062,,,,
Author,364609910908245150,,,,464039239752344525,,,,
Includes,,,1314315120197156050,1253991229658422997,,,,,
HasTopic,,,,,708129372633353124,3303945,,,
HasTopic,,,,,236430389245031529,53991078,,,
HasTopic,,,,1602259919616082074,,478147,,,
Author,1461132323926531113,,,,1560066052793400803,,,,
Author,1610287115412094338,,,,1560066052793400803,,,,
HasTopic,,,,359150342396251762,,1504111,,,
Sale,144480495440707710,688422343790249643,,,,696406,10/9/2018,,
Includes,,,1372844135435303981,831216145133084558,,,,,
Sale,216031293254057294,2611113338164123,,,,,10/10/2018,,
Sale,709919315914225564,526214329070835314,,,,125,10/12/2018,,
HasOrg,,,,,462104431376974634,2047109,,,
HasTopic,,,,933486366463853351,,483540,,,
Sale,1363680373345407737,1428545408304521188,,,,23176,8/22/2018,,
Author,733563114344353359,,,,422500904651204369,,,,
HasTopic,,,,1051228928651500264,,1333024,,,
HasTopic,,,,,1018031155313349227,5862903,,,
Includes,,,15133734353741126,739623985764621110,,,,,
Author,284256325144031086,,,,464039239752344525,,,,
Author,232141045214211382,,,,658460830728185707,,,,
Author,1211775110086915097,,,1491713534075464295,,,,,
Includes,,,1361197157264541395,1655475836523741946,,,,,
HasTopic,,,,862589533081924749,,7937,,,
Includes,,,1372844135435303981,1060309546214304182,,,,,
Author,1607571394752711171,,,,464039239752344525,,,,
Author,113592973450190813,,,,462104431376974634,,,,
HasTopic,,,,702337332125317224,,507141,,,
Author,1437355851099016359,,,761392452694904304,,,,,
HasTopic,,,,,236430389245031529,3666805,,,
Author,665335064347309958,,,,464039239752344525,,,,
Includes,,,1372844135435303981,1480348356284862710,,,,,
Author,317203252535202250,,,,464039239752344525,,,,
HasTopic,,,,457795255424998408,,34379,,,
Author,519988431032922831,,,,1279925396415562293,,,,
HasTopic,,,,1222254480253233244,,23036,,,
Author,940410102306960076,,,1557364412495123846,,,,,
Sale,1197722146525025123,1028659522534519915,,,,4009159,8/25/2018,,
Author,455887838160723944,,,,464039239752344525,,,,
Includes,,,1615340315424362057,1638952215253914453,,,,,
Sale,533441009048454095,325554655218128961,,,,,10/5/2018,,
HasTopic,,,,363214490048549457,,252263,,,
Author,944523529157546643,,,479612646312804376,,,,,
Includes,,,1615340315424362057,1660617422152362935,,,,,
Includes,,,1615340315424362057,498546020925208010,,,,,
HasTopic,,,,696532539976232524,,18335,,,
Author,1527264652236646022,,,,533479570450999532,,,,
Author,508466242986523326,,,1636091831619354505,,,,,
Author,1545823634559456155,,,164352884217304300,,,,,
Includes,,,1615340315424362057,108080651586601118,,,,,
Author,275518802911244599,,,731820987222394772,,,,,
Author,1528034275583640960,,,520918203549289993,,,,,
Author,836541172424211250,,,1344133373228964351,,,,,
HasTopic,,,,344461233006576095,,317949,,,
Author,283534859762238980,,,513085491302302029,,,,,
Author,272809307801142290,,,,422500904651204369,,,,
Sale,630605613305123515,731087500481341202,,,,,10/12/2018,,
HasTopic,,,,1043753401165974465,,46,,,
HasTopic,,,,213298535121052925,,2141565,,,
Author,902461415533964313,,,,1453261312384284172,,,,
Author,355106241090563790,,,339840445943221157,,,,,
Sale,1247145366321288382,1461035219225233526,,,,606392,10/14/2018,,
HasTopic,,,,445163236595305120,,1011159,,,
Includes,,,565733832133342431,518658229153324521,,,,,
HasTopic,,,,,210721032644153372,2874240,,,
Sale,1150105743399296764,696265214637545454,,,,9788,7/30/2018,,
Author,1033984991828649476,,,,112426432345339011,,,,
Author,1230153514064208268,,,204764901478164106,,,,,
Author,1072101151302538410,,,,134856762764125635,,,,
Author,459414278401459155,,,,658460830728185707,,,,
Author,420902955601553093,,,,464039239752344525,,,,
Author,723637523447259564,,,,362531551802217552,,,,
Author,1523241412313661780,,,,464039239752344525,,,,
HasTopic,,,,652098564761053434,,667205,,,
Author,804286607972628312,,,,1560066052793400803,,,,
Author,1002591349197932612,,,,1560066052793400803,,,,
Author,1311041113220222506,,,491252344291250850,,,,,
Includes,,,1314315120197156050,351716050553142394,,,,,
Includes,,,1361197157264541395,108835713814726563,,,,,
HasTopic,,,,994425421654935122,,1297,,,
HasTopic,,,,743465234991003321,,183302,,,
HasTopic,,,,1525084541090855209,,315,,,
HasOrg,,,,,462104431376974634,1137665,,,
Author,1121946577375331870,,,,464039239752344525,,,,
HasTopic,,,,308238245120119925,,49404,,,
HasTopic,,,,1565956173037208102,,49845,,,
HasOrg,,,,,462104431376974634,11860196,,,
Author,785896670524611383,,,,1236071519403510404,,,,
Author,1306082373552134352,,,,462104431376974634,,,,
HasTopic,,,,881483924687232427,,6028634,,,
Author,136463631642755834,,,261435371165918153,,,,,
Author,1425916212929912174,,,,462104431376974634,,,,
HasTopic,,,,809660503811733512,,21255975,,,
HasTopic,,,,800254160910892145,,194431,,,
Author,1035132153505304791,,,,226534406911504911,,,,
Author,1342423660544757046,,,,1560066052793400803,,,,
HasTopic,,,,110480095427693428,,82794,,,
HasTopic,,,,1034104121150435410,,162668,,,
Author,215914177307369062,,,173734994600281940,,,,,
HasOrg,,,,,1560066052793400803,1664876,,,
Author,1330321030608316251,,,486422093174296855,,,,,
Author,142421153030146327,,,166786931704308300,,,,,
HasTopic,,,,,834189857714386130,106565,,,
HasTopic,,,,1313116344362362377,,2329,,,
Includes,,,1615340315424362057,1124375086325014000,,,,,
HasTopic,,,,142445993337932231,,25107,,,
HasTopic,,,,953210951863430208,,172668,,,
HasTopic,,,,361916540039420530,,845126,,,
Includes,,,1372844135435303981,1345199950592728575,,,,,
Author,1070841140372222945,,,,1560066052793400803,,,,
Includes,,,15133734353741126,542182320313222710,,,,,
HasTopic,,,,1047217434446247121,,4052361,,,
Author,1642348600212160942,,,354229442351251321,,,,,
Author,1535874698189626765,,,,236430389245031529,,,,
Author,1179130361011113703,,,,462104431376974634,,,,
Author,1131043132760822507,,,,1160489305236357580,,,,
HasTopic,,,,675384982124330650,,707125,,,
HasTopic,,,,900404070562444165,,1333024,,,
Author,103334157297952344,,,1301210952554004055,,,,,
Includes,,,1372844135435303981,1128844902816405083,,,,,
Author,1324615121075530453,,,,464039239752344525,,,,
HasOrg,,,,,345819465029706780,820887,,,
Includes,,,1372844135435303981,141756464114278103,,,,,
HasTopic,,,,1525246600243902852,,573,,,
HasTopic,,,,832629171822210030,,382559,,,
Includes,,,1615340315424362057,1291614461695815191,,,,,
Author,711892622623349474,,,,464039239752344525,,,,
Author,229244158231767041,,,,462104431376974634,,,,
HasTopic,,,,499834465834246550,,310135,,,
Author,441565002425343014,,,,464039239752344525,,,,
HasTopic,,,,,353561718150262531,7867,,,
Author,1025761946231775904,,,1309345208353200565,,,,,
Author,762222881401531297,,,1335572639394082296,,,,,
Sale,1521433109808545473,473452149029235011,,,,289,8/4/2018,,
Sale,1250349195975740242,230514273380161884,,,,212121,10/7/2018,,
Sale,124834525228302305,853220171532082035,,,,11260888,10/12/2018,,
Author,1458711515110484961,,,,87053958105032626,,,,
Author,812363802632143446,,,,462104431376974634,,,,
Includes,,,15133734353741126,406024119143534365,,,,,
HasTopic,,,,1511762286413074414,,3957904,,,
Author,415002097520419514,,,,462104431376974634,,,,
Author,34574120560810445,,,1410920534112462005,,,,,
HasTopic,,,,1327059347327343134,,960447,,,
Author,1239627810460138846,,,934968315875095630,,,,,
Includes,,,1615340315424362057,289211096544021726,,,,,
HasOrg,,,,,1568451351280245710,738258,,,
Author,247562540424102334,,,,1560066052793400803,,,,
Author,1325147456589679724,,,,464039239752344525,,,,
Author,1076911092318273175,,,,464039239752344525,,,,
HasTopic,,,,976461214123311102,,3030248,,,
HasTopic,,,,,1587830810357023820,3303945,,,
Author,919343696635097343,,,,1560066052793400803,,,,
Includes,,,1615340315424362057,1319361350031564295,,,,,
Includes,,,1040437236245414809,1576437659621125093,,,,,
Author,1033037080566405357,,,,464039239752344525,,,,
Includes,,,1372844135435303981,1207393592627836195,,,,,
HasTopic,,,,238437161322388642,,2251535,,,
HasTopic,,,,752717041061104132,,371831,,,
HasTopic,,,,831475806431225402,,608107,,,
HasTopic,,,,313053630860945122,,18538,,,
Includes,,,1314315120197156050,333114736282241020,,,,,
Author,1059573126954661225,,,,1630351345915884062,,,,
Author,288565165794442243,,,,658460830728185707,,,,
Author,1053493454132344763,,,,426261457534735027,,,,
HasTopic,,,,971255072133891354,,7187985,,,
HasTopic,,,,820294191320184165,,1529235,,,
Author,150555223869259240,,,,464039239752344525,,,,
Author,453341921431939672,,,,464039239752344525,,,,
Author,130372521916334233,,,513752574712527137,,,,,
HasTopic,,,,1353215596446040231,,81672,,,
Author,1113616035648436187,,,,462104431376974634,,,,
Includes,,,353365307219544531,747511546241723322,,,,,
Sale,41412131306316058,1142436213704623830,,,,13266,8/24/2018,,
HasTopic,,,,966455054331383921,,80930,,,
HasTopic,,,,,882398257230700413,269366,,,
Author,1163957443455011733,,,,464039239752344525,,,,
Author,841312012174641245,,,,464039239752344525,,,,
Includes,,,451888058015735870,130713340565211312,,,,,
HasTopic,,,,1105191920552511684,,201360,,,
Author,1615438391481816595,,,602365192495368253,,,,,
HasTopic,,,,1316098554031433544,,53754,,,
Sale,1340093129716142014,26455556071800293,,,,961769,8/2/2018,,
Author,65473221213908170,,,,1560066052793400803,,,,
HasTopic,,,,931811669423352160,,7188,,,
Author,1037618099159334146,,,,464039239752344525,,,,
Author,143182536049103638,,,,658460830728185707,,,,
Author,424313600798596215,,,,1560066052793400803,,,,
HasTopic,,,,1575996350712584051,,208165,,,
HasTopic,,,,1437574242353257630,,285547,,,
Author,1439141290109446513,,,,658460830728185707,,,,
HasTopic,,,,124191135505801212,,29142,,,
Author,1082636162566634340,,,,462104431376974634,,,,
Author,115439523955305920,,,,462104431376974634,,,,
Includes,,,1314315120197156050,852409724748467963,,,,,
HasTopic,,,,,396229449434505810,1151519,,,
Author,652062787484757458,,,,464039239752344525,,,,
Includes,,,1615340315424362057,619653641812532032,,,,,
HasTopic,,,,754271246427249094,,432449,,,
Author,914989513465208412,,,324694508215361061,,,,,
HasTopic,,,,590382435938968959,,124010,,,
Author,205434120531831110,,,328060912959935320,,,,,
Sale,214598368453231555,1242961299027023509,,,,,10/11/2018,,
Author,235516112245124494,,,,1560066052793400803,,,,
Author,892236633142757338,,,,462104431376974634,,,,
Sale,1373454241622841564,652240324384806358,,,,7304244,10/16/2018,,
Author,1081501322471372117,,,,462104431376974634,,,,
Author,316145256865053317,,,,462104431376974634,,,,
Author,552630499377533219,,,925343464721283922,,,,,
Author,890762856246798342,,,644465101263493261,,,,,
Author,61004331104026339,,,,658460830728185707,,,,
Author,181956594044554113,,,,462104431376974634,,,,
Author,727986541183720795,,,1236553859345221653,,,,,
Includes,,,353365307219544531,1611160031024540350,,,,,
HasOrg,,,,,1560066052793400803,2047109,,,
Author,1242030810363262665,,,,1560066052793400803,,,,
Author,1131943192334085320,,,,464039239752344525,,,,
HasTopic,,,,1152320186414491347,,31924,,,
Author,1244032650427748631,,,,1560066052793400803,,,,
HasTopic,,,,736308039026453642,,728,,,
Author,750656032541246251,,,,464039239752344525,,,,
Author,923288190736431660,,,,462104431376974634,,,,
Author,795374342265206855,,,,464039239752344525,,,,
Author,362134331073421245,,,1139314815683788683,,,,,
Author,93337802303798729,,,,462104431376974634,,,,
HasTopic,,,,925282418964747336,,1144201,,,
HasTopic,,,,1474482556089488404,,163446,,,
Author,1037626521842793152,,,1085390240228453141,,,,,
HasTopic,,,,816181582613105554,,5576689,,,
Author,306593053414734255,,,,1484990992164595631,,,,
Author,538259127271080111,,,,464039239752344525,,,,
